set_num,name,year,theme,subtheme,pieces,minifigs,usretailprice,rating,reviewcount,agemin,agemax,outside_brand,baby,education,broad_theme
71019-14,Shark Army Great White,2017,Collectable Minifigures,The LEGO Ninjago Movie,6,1,3.99,4,1,5,,FALSE,FALSE,FALSE,Other
71019-15,Flashback Garmadon,2017,Collectable Minifigures,The LEGO Ninjago Movie,8,1,3.99,4,2,5,,FALSE,FALSE,FALSE,Other
71019-16,Volcano Garmadon,2017,Collectable Minifigures,The LEGO Ninjago Movie,7,1,3.99,5,1,5,,FALSE,FALSE,FALSE,Other
71019-17,Gong & Guitar Rocker,2017,Collectable Minifigures,The LEGO Ninjago Movie,6,1,3.99,4,1,5,,FALSE,FALSE,FALSE,Other
71019-18,GPL Tech,2017,Collectable Minifigures,The LEGO Ninjago Movie,6,1,3.99,3,1,5,,FALSE,FALSE,FALSE,Other
71019-19,Sushi Chef,2017,Collectable Minifigures,The LEGO Ninjago Movie,8,1,3.99,4.5,2,5,,FALSE,FALSE,FALSE,Other
71019-20,N-POP Girl,2017,Collectable Minifigures,The LEGO Ninjago Movie,6,1,3.99,5,3,5,,FALSE,FALSE,FALSE,Other
71042-1,Silent Mary,2017,Pirates of the Caribbean,Dead Men Tell No Tales,2294,8,199.99,4,1,14,,TRUE,FALSE,FALSE,Outside brand
71255-1,Teen Titans Go! Team Pack,2017,Dimensions,Team Pack,105,2,24.99,4,1,7,14,FALSE,FALSE,FALSE,Other
71346-1,The Powerpuff Girls Team Pack,2017,Dimensions,Team Pack,93,2,24.99,0,0,7,14,FALSE,FALSE,FALSE,Other
75144-1,Snowspeeder,2017,Star Wars,Ultimate Collector Series,1703,2,199.99,3,1,14,,TRUE,FALSE,FALSE,Outside brand
75164-1,Rebel Trooper Battle Pack,2017,Star Wars,Rogue One,120,4,14.99,5,4,6,12,TRUE,FALSE,FALSE,Outside brand
75165-1,Imperial Trooper Battle Pack,2017,Star Wars,Rogue One,112,4,14.99,4.66666666666667,9,6,12,TRUE,FALSE,FALSE,Outside brand
75166-1,First Order Transport Speeder Battle Pack,2017,Star Wars,The Force Awakens,117,4,14.99,4.6,5,6,12,TRUE,FALSE,FALSE,Outside brand
75168-1,Yoda's Jedi Starfighter,2017,Star Wars,The Clone Wars,262,2,24.99,4.6,5,8,12,TRUE,FALSE,FALSE,Outside brand
75169-1,Duel on Naboo,2017,Star Wars,Episode I,208,3,24.99,4,4,7,12,TRUE,FALSE,FALSE,Outside brand
75170-1,The Phantom,2017,Star Wars,Rebels,269,3,29.99,4.75,4,7,12,TRUE,FALSE,FALSE,Outside brand
75171-1,Battle on Scarif,2017,Star Wars,Rogue One,419,4,49.99,4,2,8,14,TRUE,FALSE,FALSE,Outside brand
75173-1,Luke's Landspeeder,2017,Star Wars,Episode IV,149,4,19.99,4.125,8,7,12,TRUE,FALSE,FALSE,Outside brand
75174-1,Desert Skiff Escape,2017,Star Wars,Episode VI,277,4,29.99,0,0,7,12,TRUE,FALSE,FALSE,Outside brand
75176-1,Resistance Transport Pod,2017,Star Wars,The Last Jedi,294,3,29.99,4.6,5,8,14,TRUE,FALSE,FALSE,Outside brand
75177-1,First Order Heavy Scout Walker,2017,Star Wars,The Last Jedi,554,4,49.99,3.57142857142857,7,9,14,TRUE,FALSE,FALSE,Outside brand
75178-1,Jakku Quadjumper,2017,Star Wars,The Force Awakens,457,5,49.99,4,1,8,14,TRUE,FALSE,FALSE,Outside brand
75179-1,Kylo Ren's TIE Fighter,2017,Star Wars,The Last Jedi,630,4,79.99,5,6,8,14,TRUE,FALSE,FALSE,Outside brand
75180-1,Rathtar Escape,2017,Star Wars,The Force Awakens,836,5,79.99,5,1,8,14,TRUE,FALSE,FALSE,Outside brand
75182-1,Republic Fighter Tank,2017,Star Wars,Legends,305,4,24.99,5,5,8,14,TRUE,FALSE,FALSE,Outside brand
75185-1,Tracker I,2017,Star Wars,Original Content,557,4,69.99,5,1,8,14,TRUE,FALSE,FALSE,Outside brand
75186-1,The Arrowhead,2017,Star Wars,Original Content,775,5,89.99,4.33333333333333,3,8,14,TRUE,FALSE,FALSE,Outside brand
75187-1,BB-8,2017,Star Wars,The Last Jedi,1106,1,99.99,4.6,5,10,16,TRUE,FALSE,FALSE,Outside brand
75188-1,Resistance Bomber,2017,Star Wars,The Last Jedi,778,5,109.99,4.66666666666667,3,9,14,TRUE,FALSE,FALSE,Outside brand
75189-1,First Order Heavy Assault Walker,2017,Star Wars,The Last Jedi,1376,5,149.99,4.5,6,9,14,TRUE,FALSE,FALSE,Outside brand
75190-1,First Order Star Destroyer,2017,Star Wars,The Last Jedi,1416,7,159.99,4.2,5,9,14,TRUE,FALSE,FALSE,Outside brand
75191-1,Jedi Starfighter with Hyperdrive,2017,Star Wars,Episode II,825,4,99.99,3.5,2,9,14,TRUE,FALSE,FALSE,Outside brand
75523-1,Scarif Stormtrooper,2017,Star Wars,Buildable Figures,89,NA,24.99,4.5,2,7,14,TRUE,FALSE,FALSE,Outside brand
75524-1,Chirrut Îmwe,2017,Star Wars,Buildable Figures,87,NA,24.99,5,1,8,14,TRUE,FALSE,FALSE,Outside brand
75525-1,Baze Malbus,2017,Star Wars,Buildable Figures,148,NA,24.99,5,1,9,14,TRUE,FALSE,FALSE,Outside brand
75526-1,Elite TIE Fighter Pilot,2017,Star Wars,Buildable Figures,94,NA,19.99,0,0,8,14,TRUE,FALSE,FALSE,Outside brand
75528-1,Rey,2017,Star Wars,Buildable Figures,85,NA,24.99,0,0,8,14,TRUE,FALSE,FALSE,Outside brand
75529-1,Elite Praetorian Guard,2017,Star Wars,Buildable Figures,92,NA,24.99,5,2,8,14,TRUE,FALSE,FALSE,Outside brand
75530-1,Chewbacca,2017,Star Wars,Buildable Figures,179,NA,34.99,0,0,8,14,TRUE,FALSE,FALSE,Outside brand
75531-1,Stormtrooper Commander,2017,Star Wars,Buildable Figures,100,NA,24.99,5,2,7,14,TRUE,FALSE,FALSE,Outside brand
75532-1,Scout Trooper & Speeder Bike,2017,Star Wars,Buildable Figures,452,NA,54.99,0,0,10,14,TRUE,FALSE,FALSE,Outside brand
75877-1,Mercedes-AMG GT3,2017,Speed Champions,Mercedes,196,1,14.99,4.5,4,7,14,FALSE,FALSE,FALSE,Other
75878-1,Bugatti Chiron,2017,Speed Champions,Bugatti,181,1,14.99,4,1,NA,,FALSE,FALSE,FALSE,Other
75879-1,Scuderia Ferrari SF16-H,2017,Speed Champions,Ferrari,184,1,14.99,4,3,7,14,FALSE,FALSE,FALSE,Other
75880-1,McLaren 720S,2017,Speed Champions,McLaren,161,1,14.99,5,2,7,14,FALSE,FALSE,FALSE,Other
75881-1,2016 Ford GT & 1966 Ford GT40,2017,Speed Champions,Ford,366,3,29.99,5,1,7,14,FALSE,FALSE,FALSE,Other
75882-1,Ferrari FXX K & Development Center,2017,Speed Champions,Ferrari,494,4,49.99,0,0,8,14,FALSE,FALSE,FALSE,Other
76068-1,Mighty Micros: Superman vs. Bizarro,2017,DC Comics Super Heroes,Mighty Micros,93,2,9.99,0,0,5,12,TRUE,FALSE,FALSE,Outside brand
76069-1,Mighty Micros: Batman vs. Killer Moth,2017,DC Comics Super Heroes,Mighty Micros,83,2,9.99,0,0,5,12,TRUE,FALSE,FALSE,Outside brand
76070-1,Mighty Micros: Wonder Woman vs. Doomsday,2017,DC Comics Super Heroes,Mighty Micros,85,2,9.99,0,0,5,12,TRUE,FALSE,FALSE,Outside brand
76071-1,Mighty Micros: Spider-Man vs. Scorpion,2017,Marvel Super Heroes,Mighty Micros,79,2,9.99,0,0,5,12,TRUE,FALSE,FALSE,Outside brand
76072-1,Mighty Micros: Iron Man vs. Thanos,2017,Marvel Super Heroes,Mighty Micros,94,2,9.99,4,1,5,12,TRUE,FALSE,FALSE,Outside brand
76073-1,Mighty Micros: Wolverine vs. Magneto,2017,Marvel Super Heroes,Mighty Micros,85,2,9.99,5,1,5,12,TRUE,FALSE,FALSE,Outside brand
76075-1,Wonder Woman Warrior Battle,2017,DC Comics Super Heroes,DC Extended Universe,286,2,29.99,5,1,6,12,TRUE,FALSE,FALSE,Outside brand
76076-1,Captain America Jet Pursuit,2017,Marvel Super Heroes,Comics,160,3,19.99,3.5,2,6,12,TRUE,FALSE,FALSE,Outside brand
76077-1,Iron Man: Detroit Steel Strikes,2017,Marvel Super Heroes,Comics,377,3,29.99,4,2,7,14,TRUE,FALSE,FALSE,Outside brand
76078-1,Hulk vs. Red Hulk,2017,Marvel Super Heroes,Comics,375,4,59.99,2.5,2,7,14,TRUE,FALSE,FALSE,Outside brand
76079-1,Ravager Attack,2017,Marvel Super Heroes,Guardians of the Galaxy Vol. 2,197,3,19.99,4,2,6,12,TRUE,FALSE,FALSE,Outside brand
76080-1,Ayesha's Revenge,2017,Marvel Super Heroes,Guardians of the Galaxy Vol. 2,323,4,29.99,4.66666666666667,3,7,14,TRUE,FALSE,FALSE,Outside brand
76081-1,The Milano vs. The Abilisk,2017,Marvel Super Heroes,Guardians of the Galaxy Vol. 2,460,5,49.99,4,1,7,14,TRUE,FALSE,FALSE,Outside brand
76082-1,ATM Heist Battle,2017,Marvel Super Heroes,Spider-Man: Homecoming,185,3,19.99,4,1,6,12,TRUE,FALSE,FALSE,Outside brand
76083-1,Beware the Vulture,2017,Marvel Super Heroes,Spider-Man: Homecoming,375,4,39.99,4.66666666666667,3,7,14,TRUE,FALSE,FALSE,Outside brand
76084-1,The Ultimate Battle for Asgard,2017,Marvel Super Heroes,Thor: Ragnarok,400,6,49.99,5,2,7,14,TRUE,FALSE,FALSE,Outside brand
76085-1,Battle of Atlantis,2017,DC Comics Super Heroes,DC Extended Universe,197,4,19.99,3.6,5,6,12,TRUE,FALSE,FALSE,Outside brand
76086-1,Knightcrawler Tunnel Attack,2017,DC Comics Super Heroes,DC Extended Universe,622,4,49.99,0,0,7,14,TRUE,FALSE,FALSE,Outside brand
76087-1,Flying Fox: Batmobile Airlift Attack,2017,DC Comics Super Heroes,DC Extended Universe,955,6,129.99,4,1,9,14,TRUE,FALSE,FALSE,Outside brand
76088-1,Thor vs. Hulk: Arena Clash,2017,Marvel Super Heroes,Thor: Ragnarok,492,5,59.99,3,1,7,14,TRUE,FALSE,FALSE,Outside brand
853650-1,Movie Maker Set,2017,The LEGO Batman Movie,Miscellaneous,152,1,19.99,1,1,8,,TRUE,FALSE,FALSE,Outside brand
853677-1,Stone Monsters Accessory Set,2017,Nexo Knights,Battle Packs,23,3,12.99,0,0,NA,,FALSE,FALSE,FALSE,Other
853702-1,Movie Maker Set,2017,The LEGO Ninjago Movie,Miscellaneous,163,1,19.99,0,0,8,,FALSE,FALSE,FALSE,Other
10251-1,Brick Bank,2016,Creator Expert,Modular Buildings,2380,5,169.99,4.71428571428571,7,16,,FALSE,FALSE,FALSE,Other
10252-1,Volkswagen Beetle,2016,Creator Expert,Vehicles,1167,NA,99.99,4.66666666666667,3,16,,FALSE,FALSE,FALSE,Other
10253-1,Big Ben,2016,Creator Expert,Buildings,4163,NA,249.99,5,2,16,,FALSE,FALSE,FALSE,Other
10254-1,Winter Holiday Train,2016,Creator Expert,Winter Village,734,5,99.99,4.71428571428571,7,12,,FALSE,FALSE,FALSE,Other
10702-1,Creative Building Set,2016,Classic,,583,NA,29.99,4,1,4,99,FALSE,FALSE,FALSE,Other
10705-1,Creative Building Basket,2016,Classic,,1000,NA,59.99,0,0,NA,,FALSE,FALSE,FALSE,Other
10720-1,Police Helicopter Chase,2016,Juniors,City,63,2,9.99,5,1,4,7,FALSE,FALSE,FALSE,Other
10721-1,Iron Man vs. Loki,2016,Juniors,Marvel Super Heroes,66,2,12.99,4.66666666666667,3,4,7,FALSE,FALSE,FALSE,Other
10722-1,Snake Showdown,2016,Juniors,Ninjago,92,2,14.99,4,1,4,7,FALSE,FALSE,FALSE,Other
10723-1,Ariel's Dolphin Carriage,2016,Juniors,Disney Princess,70,1,14.99,0,0,4,7,FALSE,FALSE,FALSE,Other
10724-1,Batman & Superman vs. Lex Luthor,2016,Juniors,DC Comics Super Heroes,164,3,19.99,5,2,4,7,FALSE,FALSE,FALSE,Other
10725-1,Lost Temple,2016,Juniors,Ninjago,172,3,29.99,0,0,4,7,FALSE,FALSE,FALSE,Other
10726-1,Stephanie's Horse Carriage,2016,Juniors,Friends,58,1,12.99,0,0,4,7,FALSE,FALSE,FALSE,Other
10727-1,Emma's Ice Cream Truck,2016,Juniors,Friends,136,2,19.99,0,0,4,7,FALSE,FALSE,FALSE,Other
10728-1,Mia's Vet Clinic,2016,Juniors,Friends,173,2,29.99,0,0,4,7,FALSE,FALSE,FALSE,Other
10729-1,Cinderella's Carriage,2016,Juniors,Disney Princess,116,2,24.99,4,1,4,7,FALSE,FALSE,FALSE,Other
10801-1,Baby Animals,2016,Duplo,,13,NA,9.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10802-1,Savanna,2016,Duplo,,18,1,19.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10803-1,Arctic,2016,Duplo,,40,2,29.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10804-1,Jungle,2016,Duplo,,86,2,49.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10805-1,Around the World,2016,Duplo,,163,5,99.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10806-1,Horses,2016,Duplo,,20,1,14.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10807-1,Horse Trailer,2016,Duplo,,15,2,19.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10808-1,Little Plane,2016,Duplo,,13,1,9.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10810-1,Push Train,2016,Duplo,Trains,45,2,29.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10813-1,Big Construction Site,2016,Duplo,Construction,67,3,49.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10815-1,My First Rocket,2016,Duplo,,18,NA,9.99,0,0,1,5,FALSE,TRUE,FALSE,Baby
10816-1,My First Cars and Trucks,2016,Duplo,,36,NA,19.99,5,1,1,5,FALSE,TRUE,FALSE,Baby
10817-1,Creative Chest,2016,Duplo,,70,NA,29.99,0,0,1,5,FALSE,TRUE,FALSE,Baby
10818-1,My First Truck,2016,Duplo,,29,2,19.99,0,0,1,5,FALSE,TRUE,FALSE,Baby
10819-1,My First Garden,2016,Duplo,,25,2,19.99,0,0,1,5,FALSE,TRUE,FALSE,Baby
10822-1,Sofia the First Magical Carriage,2016,Duplo,Sofia the First,30,1,29.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10825-1,Miles' Exo-Flex Suit,2016,Duplo,Miles from Tomorrowland,37,1,24.99,5,1,2,5,FALSE,TRUE,FALSE,Baby
10829-1,Mickey's Workshop,2016,Duplo,Mickey Mouse Clubhouse,18,1,19.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10831-1,My First Caterpillar,2016,Duplo,,19,NA,9.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
21026-1,Venice,2016,Architecture,Skylines,212,NA,29.99,4,2,12,,FALSE,FALSE,FALSE,Other
21027-1,Berlin,2016,Architecture,Skylines,289,NA,29.99,4.33333333333333,3,12,,FALSE,FALSE,FALSE,Other
21028-1,New York City,2016,Architecture,Skylines,598,NA,59.99,4.2,5,12,,FALSE,FALSE,FALSE,Other
21029-1,Buckingham Palace,2016,Architecture,Landmark Series,780,NA,49.99,4,1,12,,FALSE,FALSE,FALSE,Other
21030-1,United States Capitol Building,2016,Architecture,Landmark Series,1032,NA,99.99,4,2,12,,FALSE,FALSE,FALSE,Other
21031-1,Burj Khalifa,2016,Architecture,Landmark Series,333,NA,39.99,4,1,12,,FALSE,FALSE,FALSE,Other
21123-1,The Iron Golem,2016,Minecraft,Minifig-scale,208,2,19.99,4,3,8,,TRUE,FALSE,FALSE,Outside brand
21124-1,The End Portal,2016,Minecraft,Minifig-scale,559,3,59.99,3,1,8,,TRUE,FALSE,FALSE,Outside brand
21125-1,The Jungle Tree House,2016,Minecraft,Minifig-scale,706,4,69.99,4.5,2,8,,TRUE,FALSE,FALSE,Outside brand
21126-1,The Wither,2016,Minecraft,Minifig-scale,318,3,39.99,5,2,8,,TRUE,FALSE,FALSE,Outside brand
21127-1,The Fortress,2016,Minecraft,Minifig-scale,984,4,109.99,3,1,8,,TRUE,FALSE,FALSE,Outside brand
21128-1,The Village,2016,Minecraft,Minifig-scale,1600,8,199.99,4,1,8,,TRUE,FALSE,FALSE,Outside brand
21305-1,Maze,2016,Ideas,,769,NA,69.99,5,3,10,,FALSE,FALSE,FALSE,Other
21307-1,Caterham Seven 620R,2016,Ideas,Licensed,771,NA,79.99,5,2,12,,FALSE,FALSE,FALSE,Other
30347-1,Fire Car,2016,City,Fire,53,1,3.99,5,1,5,12,FALSE,FALSE,FALSE,Other
30349-1,Sports Car,2016,City,Traffic,47,1,3.99,4,2,5,12,FALSE,FALSE,FALSE,Other
30399-1,Bowling Alley,2016,Friends,Amusement Park,51,1,3.99,3,1,5,10,FALSE,FALSE,FALSE,Other
30446-1,The Batmobile,2016,DC Comics Super Heroes,DC Extended Universe,63,NA,3.99,4,2,6,12,TRUE,FALSE,FALSE,Outside brand
30474-1,Reindeer,2016,Creator,Seasonal,77,NA,3.49,5,1,6,12,FALSE,FALSE,FALSE,Other
31040-1,Desert Racers,2016,Creator,,65,NA,4.99,3,1,6,12,FALSE,FALSE,FALSE,Other
31041-1,Construction Vehicles,2016,Creator,,64,NA,4.99,5,2,6,12,FALSE,FALSE,FALSE,Other
31042-1,Super Soarer,2016,Creator,,100,NA,9.99,4,2,6,12,FALSE,FALSE,FALSE,Other
31044-1,Park Animals,2016,Creator,,202,NA,14.99,4,1,6,12,FALSE,FALSE,FALSE,Other
31045-1,Ocean Explorer,2016,Creator,,213,NA,14.99,5,1,7,12,FALSE,FALSE,FALSE,Other
31046-1,Fast Car,2016,Creator,,222,NA,19.99,4.33333333333333,3,7,12,FALSE,FALSE,FALSE,Other
31047-1,Propeller Plane,2016,Creator,,230,NA,19.99,4.5,2,7,12,FALSE,FALSE,FALSE,Other
31048-1,Lakeside Lodge,2016,Creator,,368,1,29.99,4.8,5,7,12,FALSE,FALSE,FALSE,Other
31049-1,Twin Spin Helicopter,2016,Creator,,326,NA,29.99,0,0,8,12,FALSE,FALSE,FALSE,Other
31050-1,Corner Deli,2016,Creator,,467,2,39.99,4.8,5,8,12,FALSE,FALSE,FALSE,Other
31051-1,Lighthouse Point,2016,Creator,,528,2,59.99,5,2,8,12,FALSE,FALSE,FALSE,Other
31052-1,Vacation Getaways,2016,Creator,,792,2,69.99,5,2,9,14,FALSE,FALSE,FALSE,Other
31053-1,Treehouse Adventures,2016,Creator,,387,2,34.99,5,2,7,12,FALSE,FALSE,FALSE,Other
40166-1,LEGOLAND Train,2016,Promotional,LEGOLAND,210,4,19.99,5,1,6,,FALSE,FALSE,FALSE,Other
40202-1,Easter Chick,2016,Seasonal,Easter,111,NA,9.99,0,0,7,,FALSE,FALSE,FALSE,Other
40203-1,Vampire and Bat,2016,Seasonal,Halloween,150,NA,5.99,5,1,7,,FALSE,FALSE,FALSE,Other
40204-1,Pilgrim's Feast,2016,Seasonal,Thanksgiving,163,NA,5.99,3,1,7,,FALSE,FALSE,FALSE,Other
40223-1,Snowglobe,2016,Seasonal,Christmas,215,1,9.99,4.75,4,7,,FALSE,FALSE,FALSE,Other
40228-1,Geoffrey & Friends,2016,Promotional,Toys R Us,133,2,9.99,4,1,7,,FALSE,FALSE,FALSE,Other
41065-1,Rapunzel's Best Day Ever,2016,Disney,Tangled,145,1,19.99,0,0,5,12,FALSE,FALSE,FALSE,Other
41066-1,Anna & Kristoff's Sleigh Adventure,2016,Disney,Frozen,174,2,29.99,0,0,5,12,FALSE,FALSE,FALSE,Other
41067-1,Belle's Enchanted Castle,2016,Disney,Beauty and the Beast,374,8,49.99,4,1,6,12,FALSE,FALSE,FALSE,Other
41068-1,Arendelle Castle Celebration,2016,Disney,Frozen,477,6,59.99,0,0,6,12,FALSE,FALSE,FALSE,Other
41069-1,Treasure's Day at the Pool,2016,Disney,Palace Pets,70,NA,5.99,3,1,5,12,FALSE,FALSE,FALSE,Other
41110-1,Birthday Party,2016,Friends,Party,191,1,19.99,0,0,5,12,FALSE,FALSE,FALSE,Other
41111-1,Party Train,2016,Friends,Party,109,1,9.99,0,0,5,12,FALSE,FALSE,FALSE,Other
41112-1,Party Cakes,2016,Friends,Party,50,NA,4.99,0,0,5,12,FALSE,FALSE,FALSE,Other
41113-1,Party Gift Shop,2016,Friends,Party,52,NA,4.99,0,0,5,12,FALSE,FALSE,FALSE,Other
41114-1,Party Styling,2016,Friends,Party,54,NA,4.99,0,0,5,12,FALSE,FALSE,FALSE,Other
41115-1,Emma's Creative Workshop,2016,Friends,,108,1,9.99,4,1,5,12,FALSE,FALSE,FALSE,Other
41116-1,Olivia's Exploration Car,2016,Friends,,185,1,14.99,0,0,6,12,FALSE,FALSE,FALSE,Other
41117-1,Pop Star TV Studio,2016,Friends,Pop Star,194,1,19.99,4,1,6,12,FALSE,FALSE,FALSE,Other
41118-1,Heartlake Supermarket,2016,Friends,,313,2,29.99,5,1,6,12,FALSE,FALSE,FALSE,Other
41119-1,Heartlake Cupcake Cafe,2016,Friends,,439,2,39.99,5,1,6,12,FALSE,FALSE,FALSE,Other
41120-1,Adventure Camp Archery,2016,Friends,Adventure Camp,114,1,9.99,4,1,6,12,FALSE,FALSE,FALSE,Other
41121-1,Adventure Camp Rafting,2016,Friends,Adventure Camp,320,2,29.99,5,1,6,12,FALSE,FALSE,FALSE,Other
41122-1,Adventure Camp Tree House,2016,Friends,Adventure Camp,726,3,79.99,5,1,7,12,FALSE,FALSE,FALSE,Other
41123-1,Foal's Washing Station,2016,Friends,Vet,77,1,9.99,0,0,5,12,FALSE,FALSE,FALSE,Other
41124-1,Heartlake Puppy Daycare,2016,Friends,Vet,286,2,29.99,0,0,6,12,FALSE,FALSE,FALSE,Other
41125-1,Horse Vet Trailer,2016,Friends,Vet,370,2,39.99,0,0,6,12,FALSE,FALSE,FALSE,Other
41126-1,Heartlake Riding Club,2016,Friends,,575,2,59.99,0,0,6,12,FALSE,FALSE,FALSE,Other
41127-1,Amusement Park Arcade,2016,Friends,Amusement Park,174,1,14.99,5,2,6,12,FALSE,FALSE,FALSE,Other
41128-1,Amusement Park Space Ride,2016,Friends,Amusement Park,195,1,19.99,5,2,6,12,FALSE,FALSE,FALSE,Other
41129-1,Amusement Park Hot Dog Van,2016,Friends,Amusement Park,243,2,29.99,3.5,2,6,12,FALSE,FALSE,FALSE,Other
41130-1,Amusement Park Roller Coaster,2016,Friends,Amusement Park,1124,4,99.99,4.5,2,8,12,FALSE,FALSE,FALSE,Other
41132-1,Heartlake Party Shop,2016,Friends,Party,176,2,29.99,0,0,6,12,FALSE,FALSE,FALSE,Other
41133-1,Amusement Park Bumper Cars,2016,Friends,Amusement Park,424,2,39.99,4,1,8,12,FALSE,FALSE,FALSE,Other
41134-1,Heartlake Performance School,2016,Friends,,774,3,79.99,3,2,7,12,FALSE,FALSE,FALSE,Other
41135-1,Livi's Pop Star House,2016,Friends,Pop Star,597,2,49.99,4,1,7,12,FALSE,FALSE,FALSE,Other
41140-1,Daisy's Beauty Salon,2016,Disney,Palace Pets,98,NA,9.99,0,0,5,12,FALSE,FALSE,FALSE,Other
41141-1,Pumpkin's Royal Carriage,2016,Disney,Palace Pets,79,NA,9.99,3,1,5,12,FALSE,FALSE,FALSE,Other
41142-1,Palace Pets Royal Castle,2016,Disney,Palace Pets,186,NA,19.99,0,0,5,12,FALSE,FALSE,FALSE,Other
41171-1,Emily Jones & the Baby Wind Dragon,2016,Elves,,80,1,9.99,3.5,2,7,12,FALSE,FALSE,FALSE,Other
41172-1,The Water Dragon Adventure,2016,Elves,,212,1,19.99,4,2,7,12,FALSE,FALSE,FALSE,Other
41173-1,Elvendale School of Dragons,2016,Elves,,230,1,19.99,0,0,7,12,FALSE,FALSE,FALSE,Other
41174-1,The Starlight Inn,2016,Elves,,343,2,29.99,5,1,7,12,FALSE,FALSE,FALSE,Other
41175-1,Fire Dragon's Lava Cave,2016,Elves,,441,2,39.99,5,1,8,12,FALSE,FALSE,FALSE,Other
41176-1,The Secret Market Place,2016,Elves,,691,2,59.99,5,1,8,12,FALSE,FALSE,FALSE,Other
41177-1,The Precious Crystal Mine,2016,Elves,,273,2,29.99,0,0,7,12,FALSE,FALSE,FALSE,Other
41178-1,The Dragon Sanctuary,2016,Elves,,585,2,49.99,0,0,8,12,FALSE,FALSE,FALSE,Other
41179-1,Queen Dragon's Rescue,2016,Elves,,833,2,69.99,0,0,9,12,FALSE,FALSE,FALSE,Other
41180-1,Ragana's Magic Shadow Castle,2016,Elves,,1014,3,99.99,5,4,8,12,FALSE,FALSE,FALSE,Other
41490-1,Superman & Wonder Woman,2016,BrickHeadz,DC Comics Super Heroes,220,NA,39.99,0,0,10,,FALSE,FALSE,FALSE,Other
41491-1,Batman & The Joker,2016,BrickHeadz,DC Comics Super Heroes,212,NA,39.99,0,0,10,,FALSE,FALSE,FALSE,Other
41492-1,Iron Man & Captain America,2016,BrickHeadz,Marvel Super Heroes,184,NA,39.99,0,0,10,,FALSE,FALSE,FALSE,Other
41554-1,Kuffs,2016,Mixels,Series 7,63,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
41555-1,Busto,2016,Mixels,Series 7,69,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
41556-1,Tiketz,2016,Mixels,Series 7,62,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
41557-1,Camillot,2016,Mixels,Series 7,64,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
41558-1,Mixadel,2016,Mixels,Series 7,63,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
41559-1,Paladum,2016,Mixels,Series 7,64,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
41560-1,Jamzy,2016,Mixels,Series 7,70,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
41561-1,Tapsy,2016,Mixels,Series 7,57,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
41562-1,Trumpsy,2016,Mixels,Series 7,54,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
41563-1,Splasho,2016,Mixels,Series 8,67,NA,4.99,4,1,6,,FALSE,FALSE,FALSE,Other
41564-1,Aquad,2016,Mixels,Series 8,70,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
41565-1,Hydro,2016,Mixels,Series 8,70,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
41566-1,Sharx,2016,Mixels,Series 8,55,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
41567-1,Skulzy,2016,Mixels,Series 8,66,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
41568-1,Lewt,2016,Mixels,Series 8,62,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
41569-1,Surgeo,2016,Mixels,Series 8,63,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
41570-1,Skrubz,2016,Mixels,Series 8,68,NA,4.99,3,1,6,,FALSE,FALSE,FALSE,Other
41571-1,Tuth,2016,Mixels,Series 8,67,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
41572-1,Gobbol,2016,Mixels,Series 9,62,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
41573-1,Sweepz,2016,Mixels,Series 9,61,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
41574-1,Compax,2016,Mixels,Series 9,66,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
41575-1,Cobrax,2016,Mixels,Series 9,64,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
